NGram,Length,Count,TextCount,SiteCount,RegionCount,TypeCount,StartPct,EndPct,WholeTextPct,InternalPct,PositionEntropy10,DominantLeft,DominantLeftShare,DominantRight,DominantRightShare,DominantFrame,DominantFrameShare,LeftEntropy,RightEntropy,NeighborDiversity,DominantSite,DominantSiteShare,DominantRegion,DominantRegionShare,SealPct,CompletePct,NameAnchorScore,TitleMarkerScore,CrossSiteAnchorScore,FormulaRiskScore,WorkingClass,Examples
061-151,2,5,5,2,2,1,0.6,1.0,0.6,0.0,0.865,<START>,0.6,<END>,1.0,<START>|<END>,0.6,0.865,0.0,0.4325,Mohenjo-daro,0.8,Lower Indus,0.8,1.0,1.0,0.9005,0.6484,0.7152,0.6086,RepeatedNameLikeBlockCandidate,2372.1/M-1740/Mohenjo-daro; 2402.1/M-1901/Mohenjo-daro; 2726.1/M-201/Mohenjo-daro; 3197.1/M-783/Mohenjo-daro; 5280.1/K-153/Kalibangan
803-415-220,3,13,13,2,2,3,0.9231,0.0,0.0,0.0769,0.4879,<START>,0.9231,318,0.8462,<START>|318,0.8462,0.3912,0.4879,0.4395,Harappa,0.9231,Inter-Riverine,0.9231,0.1538,1.0,0.9,0.4621,0.6188,0.5365,RepeatedNameLikeBlockCandidate,291.1/-/Harappa; 1300.1/H-278/Harappa; 1301.1/H-279/Harappa; 1302.1/H-280/Harappa; 1303.1/H-281/Harappa
711-033-700,3,12,12,1,1,1,0.0833,1.0,0.0833,0.0,0.5153,335,0.8333,<END>,1.0,335|<END>,0.8333,0.5153,0.0,0.2576,Harappa,1.0,Inter-Riverine,1.0,0.0,0.8333,0.9,0.4175,0.54,0.5751,RepeatedNameLikeBlockCandidate,258.2/H-1121/Harappa; 300.2/-/Harappa; 581.2/H-1990/Harappa; 653.2/H-1813/Harappa; 687.2/H-1989/Harappa
820-002-803,3,8,8,2,2,3,0.875,0.125,0.125,0.125,0.875,<START>,0.875,032,0.25,<START>|032,0.25,0.5436,0.9796,0.7616,Mohenjo-daro,0.875,Lower Indus,0.875,1.0,0.875,0.8999,0.5641,0.6962,0.508,RepeatedNameLikeBlockCandidate,1526.1/H-574/Harappa; 2338.1/M-1955/Mohenjo-daro; 2506.1/M-1716/Mohenjo-daro; 2880.1/M-384/Mohenjo-daro; 3150.1/M-726/Mohenjo-daro
817-002-004,3,7,7,3,3,2,1.0,0.1429,0.1429,0.0,0.8699,<START>,1.0,390,0.7143,<START>|390,0.7143,0.0,0.7248,0.3624,Mohenjo-daro,0.7143,Lower Indus,0.7143,0.8571,0.8571,0.8995,0.4976,0.7755,0.5532,RepeatedNameLikeBlockCandidate,401.1/H-2003/Harappa; 951.1/-/Dholavira; 2418.1/M-1844/Mohenjo-daro; 2453.1/M-984/Mohenjo-daro; 2603.1/M-75/Mohenjo-daro
550-060,2,28,28,4,3,6,0.9643,0.0714,0.0714,0.0357,0.8715,<START>,0.9643,690,0.1786,<START>|690,0.1786,0.2223,0.9452,0.5837,Mohenjo-daro,0.5714,Lower Indus,0.5714,0.5714,0.9643,0.8981,0.7029,0.7661,0.6149,RepeatedNameLikeBlockCandidate,236.1/-/Harappa; 374.2/H-1893/Harappa; 378.1/H-1776/Harappa; 760.1/H-2040/Harappa; 788.1/H-1840/Harappa
550-527,2,26,26,3,3,6,0.2308,0.9615,0.2308,0.0385,0.8586,<START>,0.2308,<END>,0.9615,<START>|<END>,0.2308,0.9273,0.2352,0.5813,Mohenjo-daro,0.6538,Lower Indus,0.6538,0.7692,0.7692,0.8979,0.7084,0.7604,0.6331,RepeatedNameLikeBlockCandidate,210.1/H-1310/Harappa; 1061.1/H-1294/Harappa; 1551.1/H-611/Harappa; 1565.1/H-650/Harappa; 1984.1/L-1/Lothal
520-032-407,3,9,9,1,1,1,0.0,1.0,0.0,0.0,0.0,095,1.0,<END>,1.0,095|<END>,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.8968,0.3688,0.5389,0.5459,RepeatedNameLikeBlockCandidate,2284.2/M-2053/Mohenjo-daro; 3019.1/M-547/Mohenjo-daro; 3020.1/M-548/Mohenjo-daro; 3021.1/M-549/Mohenjo-daro; 3791.1/M-1555/Mohenjo-daro
615-740,2,13,13,2,2,3,0.0769,0.9231,0.0,0.0,0.4879,495,0.3077,<END>,0.9231,495|<END>,0.3077,0.8959,0.3912,0.6436,Mohenjo-daro,0.6923,Lower Indus,0.6923,0.6154,0.9231,0.8956,0.6711,0.6635,0.5415,RepeatedNameLikeBlockCandidate,1143.1/H-87/Harappa; 1552.1/H-612/Harappa; 1724.1/H-838/Harappa; 2276.1/M-1726/Mohenjo-daro; 2320.1/M-1803/Mohenjo-daro
033-520,2,56,56,7,4,7,0.0179,0.9286,0.0179,0.0714,0.6376,705,0.5893,<END>,0.9286,705|<END>,0.5179,0.6394,0.2214,0.4304,Mohenjo-daro,0.5714,Lower Indus,0.5893,0.8571,0.8393,0.8955,0.727,0.9134,0.6354,RepeatedNameLikeBlockCandidate,95.1/C-7/Chanhu-daro; 138.1/-/Dholavira; 140.1/-/Dholavira; 322.1/H-1027/Harappa; 402.2/H-2015/Harappa
803-415-220-318,4,11,11,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,920,1.0,<START>|920,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.895,0.378,0.5383,0.5675,RepeatedNameLikeBlockCandidate,291.1/-/Harappa; 1300.1/H-278/Harappa; 1301.1/H-279/Harappa; 1302.1/H-280/Harappa; 1303.1/H-281/Harappa
690-590-407-740,4,11,11,1,1,1,0.0,1.0,0.0,0.0,0.0,436,1.0,<END>,1.0,436|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.895,0.378,0.5383,0.5675,RepeatedNameLikeBlockCandidate,291.1/-/Harappa; 1300.1/H-278/Harappa; 1301.1/H-279/Harappa; 1302.1/H-280/Harappa; 1303.1/H-281/Harappa
705-500-741-001,4,11,11,1,1,3,1.0,0.0,0.0,0.0,0.0,<START>,1.0,055,1.0,<START>|055,1.0,0.0,0.0,0.0,Lothal,1.0,Gujarat/Kutch,1.0,0.0,1.0,0.895,0.378,0.5383,0.5675,RepeatedNameLikeBlockCandidate,2068.1/L-124/Lothal; 2069.1/L-125/Lothal; 2070.1/L-126/Lothal; 2071.1/L-128/Lothal; 2072.1/L-129/Lothal
055-220-740-090,4,11,11,1,1,3,0.0,1.0,0.0,0.0,0.0,001,1.0,<END>,1.0,001|<END>,1.0,0.0,0.0,0.0,Lothal,1.0,Gujarat/Kutch,1.0,0.0,1.0,0.895,0.378,0.5383,0.5675,RepeatedNameLikeBlockCandidate,2068.1/L-124/Lothal; 2069.1/L-125/Lothal; 2070.1/L-126/Lothal; 2071.1/L-128/Lothal; 2072.1/L-129/Lothal
706-033-923-740,4,11,11,1,1,1,1.0,0.6364,0.6364,0.0,0.9457,<START>,1.0,<END>,0.6364,<START>|<END>,0.6364,0.0,0.9457,0.4728,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.895,0.4584,0.5383,0.663,RepeatedNameLikeBlockCandidate,3001.1/M-527/Mohenjo-daro; 3002.1/M-528/Mohenjo-daro; 3003.1/M-529/Mohenjo-daro; 3004.1/M-530/Mohenjo-daro; 3747.1/M-1482/Mohenjo-daro
032-740-400,3,19,19,1,1,2,0.2632,1.0,0.2632,0.0,0.8315,027,0.2632,<END>,1.0,027|<END>,0.2632,0.8756,0.0,0.4378,Harappa,1.0,Inter-Riverine,1.0,0.0,0.7895,0.8947,0.4678,0.5382,0.6294,RepeatedNameLikeBlockCandidate,490.2/H-2184/Harappa; 544.2/H-2115/Harappa; 549.2/H-2208/Harappa; 567.2/H-1923/Harappa; 630.2/H-2207/Harappa
824-002,2,9,9,4,4,2,1.0,0.1111,0.1111,0.0,0.8289,<START>,1.0,240,0.1111,<START>|240,0.1111,0.0,1.0,0.5,Mohenjo-daro,0.6667,Lower Indus,0.6667,1.0,0.6667,0.8945,0.6691,0.8631,0.5676,RepeatedNameLikeBlockCandidate,731.1/H-1670/Harappa; 2045.1/L-91/Lothal; 2828.1/M-309/Mohenjo-daro; 3128.1/M-701/Mohenjo-daro; 3202.1/M-788/Mohenjo-daro
817-002-240,3,10,10,3,2,2,0.9,0.0,0.0,0.1,0.5817,<START>,0.9,904,0.3,<START>|904,0.3,0.469,0.9427,0.7058,Mohenjo-daro,0.6,Lower Indus,0.7,0.7,1.0,0.8943,0.5456,0.693,0.512,RepeatedNameLikeBlockCandidate,81.1/C-78/Chanhu-daro; 280.1/-/Harappa; 1602.1/H-697/Harappa; 2283.1/M-1746/Mohenjo-daro; 2570.1/M-42/Mohenjo-daro
817-002-061,3,5,5,2,2,3,1.0,0.0,0.0,0.0,0.971,<START>,1.0,740,0.4,<START>|740,0.4,0.0,0.961,0.4805,Mohenjo-daro,0.8,Lower Indus,0.8,0.8,1.0,0.8935,0.5045,0.6927,0.5136,RepeatedNameLikeBlockCandidate,2690.1/M-164/Mohenjo-daro; 2729.1/M-204/Mohenjo-daro; 2904.1/M-408/Mohenjo-daro; 3236.1/M-823/Mohenjo-daro; 3895.1/?-6/Unknown
416-740,2,7,7,3,3,2,0.5714,1.0,0.5714,0.0,0.9852,<START>,0.5714,<END>,1.0,<START>|<END>,0.5714,0.8322,0.0,0.4161,Mohenjo-daro,0.5714,Lower Indus,0.5714,0.8571,1.0,0.8933,0.6459,0.7734,0.6225,RepeatedNameLikeBlockCandidate,132.1/-/Dholavira; 892.2/H-2119/Harappa; 1462.1/H-475/Harappa; 3333.1/M-938/Mohenjo-daro; 3364.1/M-971/Mohenjo-daro
817-002-048-740,4,11,11,2,2,2,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Lothal,0.9091,Gujarat/Kutch,0.9091,0.0909,1.0,0.8932,0.3871,0.6217,0.7175,RepeatedNameLikeBlockCandidate,2093.1/L-161/Lothal; 2094.1/L-162/Lothal; 2095.1/L-163/Lothal; 2096.1/L-164/Lothal; 2097.1/L-165/Lothal
142-617,2,30,30,3,3,5,0.3,0.9333,0.2667,0.0333,0.7608,<START>,0.3,<END>,0.9333,<START>|<END>,0.2667,0.7853,0.265,0.5252,Mohenjo-daro,0.9,Lower Indus,0.9,0.3667,0.8667,0.893,0.6654,0.7142,0.636,RepeatedNameLikeBlockCandidate,137.1/-/Dholavira; 278.1/M-592/Mohenjo-daro; 1131.1/H-72/Harappa; 1218.1/H-185/Harappa; 2204.1/M-1976/Mohenjo-daro
002-415-100-740,4,7,7,1,1,1,0.0,0.8571,0.0,0.1429,0.9852,861,0.2857,<END>,0.8571,861|<END>,0.2857,0.9755,0.5917,0.7836,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8929,0.5649,0.6161,0.4847,RepeatedNameLikeBlockCandidate,2771.1/M-248/Mohenjo-daro; 3126.1/M-699/Mohenjo-daro; 3151.1/M-727/Mohenjo-daro; 3163.1/M-739/Mohenjo-daro; 3251.1/M-839/Mohenjo-daro
240-520,2,46,46,3,2,5,0.1739,0.9565,0.1739,0.0435,0.5773,002,0.6304,<END>,0.9565,002|<END>,0.6304,0.5791,0.258,0.4185,Harappa,0.7609,Inter-Riverine,0.7609,0.2609,0.9783,0.8914,0.6676,0.6566,0.6577,RepeatedNameLikeBlockCandidate,437.2/H-1912/Harappa; 515.2/H-1908/Harappa; 743.1/H-1907/Harappa; 1189.1/H-148/Harappa; 1277.1/H-252/Harappa
240-740-090,3,18,18,3,2,4,0.0,1.0,0.0,0.0,0.9911,235,0.7222,<END>,1.0,235|<END>,0.7222,0.5793,0.0,0.2897,Mohenjo-daro,0.5556,Lower Indus,0.5556,0.2778,0.9444,0.8911,0.4756,0.6647,0.5867,RepeatedNameLikeBlockCandidate,217.1/H-294/Harappa; 574.1/H-2055/Harappa; 666.1/H-2054/Harappa; 902.1/H-2020/Harappa; 904.1/H-2019/Harappa
031-156,2,11,11,4,3,5,0.7273,1.0,0.7273,0.0,0.8454,<START>,0.7273,<END>,1.0,<START>|<END>,0.7273,0.6388,0.0,0.3194,Mohenjo-daro,0.6364,Lower Indus,0.6364,0.5455,0.8182,0.8895,0.6098,0.7659,0.6716,RepeatedNameLikeBlockCandidate,919.1/H-2044/Harappa; 1493.1/H-516/Harappa; 1936.1/K-80/Kalibangan; 2149.1/L-271/Lothal; 2325.1/M-1735/Mohenjo-daro
240-233-520,3,6,6,3,2,2,0.1667,1.0,0.1667,0.0,0.9206,803,0.3333,<END>,1.0,803|<END>,0.3333,0.9697,0.0,0.4849,Harappa,0.5,Inter-Riverine,0.6667,0.8333,1.0,0.8892,0.5164,0.7196,0.5483,RepeatedNameLikeBlockCandidate,297.1/H-874/Harappa; 920.1/H-1678/Harappa; 1077.1/H-17/Harappa; 1880.1/K-5/Kalibangan; 2656.1/M-129/Mohenjo-daro
692-060-798,3,3,3,1,1,2,1.0,0.0,0.0,0.0,0.9183,<START>,1.0,240,0.6667,<START>|240,0.6667,0.0,0.9183,0.4592,Harappa,1.0,Inter-Riverine,1.0,1.0,1.0,0.8884,0.5004,0.6359,0.4879,RepeatedNameLikeBlockCandidate,199.1/H-423/Harappa; 939.1/H-1705/Harappa; 1174.1/H-133/Harappa
861-002-415,3,3,3,1,1,1,1.0,0.0,0.0,0.0,0.9183,<START>,1.0,100,0.6667,<START>|100,0.6667,0.0,0.9183,0.4592,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8884,0.5004,0.6359,0.4879,RepeatedNameLikeBlockCandidate,2178.1/M-1696/Mohenjo-daro; 3262.1/M-850/Mohenjo-daro; 3279.1/M-869/Mohenjo-daro
790-900-740,3,3,3,1,1,2,0.0,1.0,0.0,0.0,0.9183,233,0.6667,<END>,1.0,233|<END>,0.6667,0.9183,0.0,0.4592,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8884,0.5004,0.6359,0.4879,RepeatedNameLikeBlockCandidate,2234.1/M-1956/Mohenjo-daro; 2648.1/M-121/Mohenjo-daro; 2683.1/M-157/Mohenjo-daro
820-060-235,3,3,3,1,1,1,1.0,0.0,0.0,0.0,0.9183,<START>,1.0,240,0.6667,<START>|240,0.6667,0.0,0.9183,0.4592,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8884,0.5004,0.6359,0.4879,RepeatedNameLikeBlockCandidate,2285.1/M-1760/Mohenjo-daro; 2293.1/M-808/Mohenjo-daro; 2478.1/M-1906/Mohenjo-daro
240-923-740,3,3,3,1,1,2,0.0,1.0,0.0,0.0,0.9183,235,0.6667,<END>,1.0,235|<END>,0.6667,0.9183,0.0,0.4592,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8884,0.5004,0.6359,0.4879,RepeatedNameLikeBlockCandidate,2285.1/M-1760/Mohenjo-daro; 2901.1/M-405/Mohenjo-daro; 3526.1/M-1166/Mohenjo-daro
817-002-017,3,3,3,1,1,1,1.0,0.0,0.0,0.0,0.9183,<START>,1.0,585,0.6667,<START>|585,0.6667,0.0,0.9183,0.4592,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8884,0.5004,0.6359,0.4879,RepeatedNameLikeBlockCandidate,2299.1/M-1708/Mohenjo-daro; 3190.1/M-776/Mohenjo-daro; 3206.1/M-792/Mohenjo-daro
240-773-740,3,3,3,1,1,1,0.0,1.0,0.0,0.0,0.0,002,0.6667,<END>,1.0,002|<END>,0.6667,0.9183,0.0,0.4592,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8884,0.5004,0.6359,0.4879,RepeatedNameLikeBlockCandidate,2534.1/M-5/Mohenjo-daro; 3133.1/M-706/Mohenjo-daro; 3372.1/M-979/Mohenjo-daro
240-550-527,3,3,3,1,1,1,0.0,1.0,0.0,0.0,0.9183,220,0.6667,<END>,1.0,220|<END>,0.6667,0.9183,0.0,0.4592,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8884,0.5004,0.6359,0.4879,RepeatedNameLikeBlockCandidate,2570.1/M-42/Mohenjo-daro; 2577.1/M-49/Mohenjo-daro; 2660.1/M-133/Mohenjo-daro
820-002-798,3,3,3,1,1,2,1.0,0.0,0.0,0.0,0.0,<START>,1.0,240,0.3333,<START>|240,0.3333,0.0,1.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8884,0.5073,0.6359,0.4879,RepeatedNameLikeBlockCandidate,2578.1/M-50/Mohenjo-daro; 2582.1/M-54/Mohenjo-daro; 2877.1/M-381/Mohenjo-daro
692-060-231,3,3,3,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,803,0.3333,<START>|803,0.3333,0.0,1.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8884,0.5073,0.6359,0.4879,RepeatedNameLikeBlockCandidate,2597.1/M-69/Mohenjo-daro; 3105.1/M-666/Mohenjo-daro; 3537.1/M-1181/Mohenjo-daro
603-861-002,3,3,3,1,1,2,1.0,0.0,0.0,0.0,1.0,<START>,1.0,032,0.3333,<START>|032,0.3333,0.0,1.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.8884,0.5073,0.6359,0.4879,RepeatedNameLikeBlockCandidate,2763.1/M-240/Mohenjo-daro; 3139.1/M-714/Mohenjo-daro; 3580.1/M-1273/Mohenjo-daro
032-407,2,9,9,1,1,1,0.0,1.0,0.0,0.0,0.0,520,1.0,<END>,1.0,520|<END>,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.8878,0.5008,0.5357,0.5509,RepeatedNameLikeBlockCandidate,2284.2/M-2053/Mohenjo-daro; 3019.1/M-547/Mohenjo-daro; 3020.1/M-548/Mohenjo-daro; 3021.1/M-549/Mohenjo-daro; 3791.1/M-1555/Mohenjo-daro
861-002-032,3,11,11,3,2,1,0.8182,0.0,0.0,0.1818,0.9432,<START>,0.8182,220,0.6364,<START>|220,0.4545,0.5463,0.7456,0.646,Mohenjo-daro,0.5455,Lower Indus,0.7273,1.0,0.9091,0.8876,0.5506,0.7084,0.4848,RepeatedNameLikeBlockCandidate,62.1/C-65/Chanhu-daro; 69.1/C-60/Chanhu-daro; 1434.1/H-444/Harappa; 1540.1/H-597/Harappa; 1540.2/H-597/Harappa
861-002-240,3,16,16,3,3,2,0.9375,0.0625,0.0625,0.0625,0.5931,<START>,0.9375,482,0.4375,<START>|482,0.4375,0.3373,0.8344,0.5858,Harappa,0.5,Inter-Riverine,0.5,0.5625,0.9375,0.8875,0.5371,0.7325,0.564,RepeatedNameLikeBlockCandidate,729.2/H-2010/Harappa; 937.2/H-2011/Harappa; 1110.1/H-51/Harappa; 1695.1/H-806/Harappa; 1696.1/H-807/Harappa
817-368-690,3,8,8,1,1,2,1.0,0.75,0.75,0.0,0.8113,<START>,1.0,<END>,0.75,<START>|<END>,0.75,0.0,0.6696,0.3348,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.8874,0.4203,0.5356,0.6518,RepeatedNameLikeBlockCandidate,405.1/H-2192/Harappa; 463.1/H-1827/Harappa; 1054.1/H-1325/Harappa; 1262.1/H-236/Harappa; 1322.1/H-300/Harappa
091-056-002,3,8,8,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,417,1.0,<START>|417,1.0,0.0,0.0,0.0,Kalibangan,1.0,Inter-Riverine,1.0,0.0,1.0,0.8874,0.3634,0.5356,0.5393,RepeatedNameLikeBlockCandidate,1927.1/K-69/Kalibangan; 1928.1/K-70/Kalibangan; 1929.1/K-71/Kalibangan; 1930.1/K-72/Kalibangan; 1931.1/K-73/Kalibangan
417-890-892,3,8,8,1,1,1,0.0,1.0,0.0,0.0,0.0,002,1.0,<END>,1.0,002|<END>,1.0,0.0,0.0,0.0,Kalibangan,1.0,Inter-Riverine,1.0,0.0,1.0,0.8874,0.3634,0.5356,0.5393,RepeatedNameLikeBlockCandidate,1927.1/K-69/Kalibangan; 1928.1/K-70/Kalibangan; 1929.1/K-71/Kalibangan; 1930.1/K-72/Kalibangan; 1931.1/K-73/Kalibangan
231-017-585,3,8,8,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,095,1.0,<START>|095,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.8874,0.3634,0.5356,0.5393,RepeatedNameLikeBlockCandidate,3019.1/M-547/Mohenjo-daro; 3020.1/M-548/Mohenjo-daro; 3021.1/M-549/Mohenjo-daro; 3791.1/M-1555/Mohenjo-daro; 3792.1/M-1556/Mohenjo-daro
597-142-617,3,8,8,1,1,1,0.0,1.0,0.0,0.0,0.5436,032,1.0,<END>,1.0,032|<END>,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.8874,0.3634,0.5356,0.5393,RepeatedNameLikeBlockCandidate,3045.1/M-575/Mohenjo-daro; 3046.1/M-576/Mohenjo-daro; 3047.1/M-577/Mohenjo-daro; 3778.1/M-1528/Mohenjo-daro; 3779.1/M-1529/Mohenjo-daro
255-435-156-400,4,10,10,1,1,2,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.8873,0.3736,0.5356,0.712,RepeatedNameLikeBlockCandidate,234.2/-/Harappa; 390.2/H-2063/Harappa; 647.1/H-2062/Harappa; 671.2/H-2066/Harappa; 1321.2/H-299/Harappa
335-711-033-700,4,10,10,1,1,1,0.0,1.0,0.0,0.0,0.0,575,1.0,<END>,1.0,575|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.8873,0.3736,0.5356,0.562,RepeatedNameLikeBlockCandidate,300.2/-/Harappa; 581.2/H-1990/Harappa; 653.2/H-1813/Harappa; 687.2/H-1989/Harappa; 689.2/H-1988/Harappa
240-772-740,3,4,4,2,2,2,0.25,1.0,0.25,0.0,0.9464,060,0.25,<END>,1.0,060|<END>,0.25,1.0,0.0,0.5,Mohenjo-daro,0.75,Lower Indus,0.75,1.0,1.0,0.8866,0.5186,0.7103,0.5395,RepeatedNameLikeBlockCandidate,1075.1/H-14/Harappa; 2348.1/M-1988/Mohenjo-daro; 3132.1/M-705/Mohenjo-daro; 3353.1/M-958/Mohenjo-daro
171-035-130,3,4,4,2,2,2,1.0,0.0,0.0,0.0,0.8113,<START>,1.0,002,0.5,<START>|002,0.5,0.0,0.9464,0.4732,Mohenjo-daro,0.75,Lower Indus,0.75,1.0,1.0,0.8866,0.5141,0.7103,0.502,RepeatedNameLikeBlockCandidate,2544.1/M-16/Mohenjo-daro; 3126.1/M-699/Mohenjo-daro; 3483.1/M-1112/Mohenjo-daro; 5586.1/-/Unknown
413-575-335,3,21,21,1,1,2,1.0,0.0,0.0,0.0,0.7919,<START>,1.0,711,0.8571,<START>|711,0.8571,0.0,0.4561,0.2281,Harappa,1.0,Inter-Riverine,1.0,0.0,0.7143,0.8857,0.4332,0.535,0.5959,RepeatedNameLikeBlockCandidate,300.2/-/Harappa; 370.2/H-2016/Harappa; 432.1/H-1820/Harappa; 512.1/H-1816/Harappa; 561.2/H-1815/Harappa
413-892,2,14,14,1,1,2,1.0,0.2143,0.2143,0.0,0.7496,<START>,1.0,824,0.7857,<START>|824,0.7857,0.0,0.7496,0.3748,Harappa,1.0,Inter-Riverine,1.0,0.0,0.7857,0.8853,0.5743,0.5348,0.6088,RepeatedNameLikeBlockCandidate,277.1/H-1184/Harappa; 295.1/H-1187/Harappa; 438.2/H-1866/Harappa; 457.2/H-2086/Harappa; 459.1/H-1991/Harappa
004-390,2,23,23,8,5,4,0.1739,0.913,0.1304,0.0435,0.6233,002,0.4783,<END>,0.913,002|<END>,0.4348,0.7679,0.3238,0.5458,Mohenjo-daro,0.4783,Lower Indus,0.4783,0.7391,0.9565,0.8849,0.694,0.9206,0.5912,RepeatedNameLikeBlockCandidate,33.1/B-9/Banawali; 394.2/H-1987/Harappa; 401.1/H-2003/Harappa; 519.2/H-2186/Harappa; 951.1/-/Dholavira
240-482-740,3,8,8,2,2,2,0.0,1.0,0.0,0.0,0.5436,002,1.0,<END>,1.0,002|<END>,1.0,0.0,0.0,0.0,Harappa,0.875,Inter-Riverine,0.875,0.125,1.0,0.8849,0.3759,0.6222,0.5393,RepeatedNameLikeBlockCandidate,729.2/H-2010/Harappa; 937.2/H-2011/Harappa; 1695.1/H-806/Harappa; 1696.1/H-807/Harappa; 1697.1/H-808/Harappa
004-405,2,7,7,3,3,4,0.1429,1.0,0.1429,0.0,0.5917,002,0.2857,<END>,1.0,002|<END>,0.2857,0.9755,0.0,0.4878,Harappa,0.7143,Inter-Riverine,0.7143,0.5714,1.0,0.8848,0.6295,0.7418,0.5582,RepeatedNameLikeBlockCandidate,233.1/H-1047/Harappa; 430.1/H-1673/Harappa; 787.1/H-1983/Harappa; 1622.1/H-719/Harappa; 2882.1/M-386/Mohenjo-daro
005-390,2,7,7,1,1,2,0.2857,0.8571,0.1429,0.0,0.8322,002,0.5714,<END>,0.8571,002|<END>,0.5714,0.8699,0.5917,0.7308,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.8571,0.8847,0.6808,0.6132,0.5011,RepeatedNameLikeBlockCandidate,2397.1/M-1927/Mohenjo-daro; 2472.1/M-1983/Mohenjo-daro; 2482.1/M-1907/Mohenjo-daro; 2548.1/M-20/Mohenjo-daro; 2777.1/M-254/Mohenjo-daro
201-060,2,5,5,2,2,2,1.0,0.0,0.0,0.0,0.7219,<START>,1.0,031,0.2,<START>|031,0.2,0.0,1.0,0.5,Harappa,0.8,Inter-Riverine,0.8,0.8,1.0,0.8845,0.6399,0.6896,0.5186,RepeatedNameLikeBlockCandidate,646.2/H-1824/Harappa; 1077.1/H-17/Harappa; 1120.1/H-61/Harappa; 1400.1/H-386/Harappa; 2448.1/M-1739/Mohenjo-daro
752-740,2,51,51,3,2,5,0.0392,0.9804,0.0392,0.0196,0.4152,615,0.5686,<END>,0.9804,615|<END>,0.5686,0.6394,0.1392,0.3893,Mohenjo-daro,0.7451,Lower Indus,0.7451,0.1765,0.9216,0.884,0.6608,0.6491,0.6535,RepeatedNameLikeBlockCandidate,580.2/H-2006/Harappa; 594.2/H-2022/Harappa; 600.1/H-2005/Harappa; 601.1/H-2021/Harappa; 601.2/H-2021/Harappa
820-002-032,3,11,11,3,2,2,0.9091,0.1818,0.1818,0.0909,0.8086,<START>,0.9091,220,0.5455,<START>|220,0.5455,0.4395,0.8043,0.6219,Mohenjo-daro,0.6364,Lower Indus,0.6364,1.0,0.6364,0.8839,0.5492,0.7207,0.5484,RepeatedNameLikeBlockCandidate,507.1/H-1681/Harappa; 1078.1/H-18/Harappa; 1485.1/H-507/Harappa; 2229.1/M-1737/Mohenjo-daro; 2236.1/M-1677/Mohenjo-daro
048-740,2,17,17,3,3,4,0.0,1.0,0.0,0.0,0.0,002,0.6471,<END>,1.0,002|<END>,0.6471,0.7357,0.0,0.3679,Lothal,0.5882,Gujarat/Kutch,0.5882,0.1765,1.0,0.8839,0.6108,0.702,0.5882,RepeatedNameLikeBlockCandidate,300.1/-/Harappa; 742.1/H-1810/Harappa; 1236.1/H-205/Harappa; 1772.1/H-890/Harappa; 2093.1/L-161/Lothal
